CityName,Latitude,Longitude,Date,Time,Parameter Name,Short Name,Distance to MetPoint,Latitude of MetPoint,Longitude of MetPoint,Value at MetPoint
Berlin,52.52,13.405,19810427,1200,2 metre temperature,2t,6.8024,52.5,13.5,283.9851074219
Berlin,52.52,13.405,19810428,1200,2 metre temperature,2t,6.8024,52.5,13.5,282.2709960938
Berlin,52.52,13.405,19810429,1200,2 metre temperature,2t,6.8024,52.5,13.5,280.5895996094
Berlin,52.52,13.405,19810430,1200,2 metre temperature,2t,6.8024,52.5,13.5,284.1567382813
Berlin,52.52,13.405,19810501,1200,2 metre temperature,2t,6.8024,52.5,13.5,280.8735351563
Berlin,52.52,13.405,19810502,1200,2 metre temperature,2t,6.8024,52.5,13.5,280.0991210938
Berlin,52.52,13.405,19810503,1200,2 metre temperature,2t,6.8024,52.5,13.5,280.7109375
Berlin,52.52,13.405,19810504,1200,2 metre temperature,2t,6.8024,52.5,13.5,283.6010742188
Berlin,52.52,13.405,19810505,1200,2 metre temperature,2t,6.8024,52.5,13.5,283.1823730469
Berlin,52.52,13.405,19810506,1200,2 metre temperature,2t,6.8024,52.5,13.5,285.6423339844
Berlin,52.52,13.405,19810507,1200,2 metre temperature,2t,6.8024,52.5,13.5,289.4194335938
Berlin,52.52,13.405,19810508,1200,2 metre temperature,2t,6.8024,52.5,13.5,291.4650878906
Berlin,52.52,13.405,19810509,1200,2 metre temperature,2t,6.8024,52.5,13.5,295.3530273438
Berlin,52.52,13.405,19810510,1200,2 metre temperature,2t,6.8024,52.5,13.5,297.859375
Berlin,52.52,13.405,19810511,1200,2 metre temperature,2t,6.8024,52.5,13.5,296.6044921875
Berlin,52.52,13.405,19810512,1200,2 metre temperature,2t,6.8024,52.5,13.5,297.4711914063
Berlin,52.52,13.405,19810513,1200,2 metre temperature,2t,6.8024,52.5,13.5,297.634765625
Berlin,52.52,13.405,19810514,1200,2 metre temperature,2t,6.8024,52.5,13.5,295.6044921875
Berlin,52.52,13.405,19810515,1200,2 metre temperature,2t,6.8024,52.5,13.5,295.2338867188
Berlin,52.52,13.405,19810516,1200,2 metre temperature,2t,6.8024,52.5,13.5,294.005859375
Berlin,52.52,13.405,19810517,1200,2 metre temperature,2t,6.8024,52.5,13.5,292.9694824219
Berlin,52.52,13.405,19810518,1200,2 metre temperature,2t,6.8024,52.5,13.5,291.2099609375
Berlin,52.52,13.405,19810519,1200,2 metre temperature,2t,6.8024,52.5,13.5,294.48828125
Berlin,52.52,13.405,19810520,1200,2 metre temperature,2t,6.8024,52.5,13.5,295.8603515625
Berlin,52.52,13.405,19810521,1200,2 metre temperature,2t,6.8024,52.5,13.5,296.8427734375
Berlin,52.52,13.405,19810522,1200,2 metre temperature,2t,6.8024,52.5,13.5,298.1000976563
Berlin,52.52,13.405,19810523,1200,2 metre temperature,2t,6.8024,52.5,13.5,287.3220214844
Berlin,52.52,13.405,19810524,1200,2 metre temperature,2t,6.8024,52.5,13.5,291.4465332031
Berlin,52.52,13.405,19810525,1200,2 metre temperature,2t,6.8024,52.5,13.5,290.3425292969
Berlin,52.52,13.405,19810526,1200,2 metre temperature,2t,6.8024,52.5,13.5,288.0134277344
Berlin,52.52,13.405,19810527,1200,2 metre temperature,2t,6.8024,52.5,13.5,289.37890625
Berlin,52.52,13.405,19810528,1200,2 metre temperature,2t,6.8024,52.5,13.5,290.4875488281
Berlin,52.52,13.405,19810529,1200,2 metre temperature,2t,6.8024,52.5,13.5,291.623046875
Berlin,52.52,13.405,19810530,1200,2 metre temperature,2t,6.8024,52.5,13.5,293.3342285156
Berlin,52.52,13.405,19810531,1200,2 metre temperature,2t,6.8024,52.5,13.5,297.0341796875
Berlin,52.52,13.405,19810601,1200,2 metre temperature,2t,6.8024,52.5,13.5,299.3515625
Berlin,52.52,13.405,19810602,1200,2 metre temperature,2t,6.8024,52.5,13.5,301.2868652344
Berlin,52.52,13.405,19810603,1200,2 metre temperature,2t,6.8024,52.5,13.5,298.1101074219
Berlin,52.52,13.405,19810604,1200,2 metre temperature,2t,6.8024,52.5,13.5,291.7241210938
Berlin,52.52,13.405,19810605,1200,2 metre temperature,2t,6.8024,52.5,13.5,293.9416503906
Berlin,52.52,13.405,19810606,1200,2 metre temperature,2t,6.8024,52.5,13.5,294.3762207031
Berlin,52.52,13.405,19810607,1200,2 metre temperature,2t,6.8024,52.5,13.5,296.3210449219
Berlin,52.52,13.405,19810608,1200,2 metre temperature,2t,6.8024,52.5,13.5,295.5432128906
Berlin,52.52,13.405,19810609,1200,2 metre temperature,2t,6.8024,52.5,13.5,296.126953125
Berlin,52.52,13.405,19810610,1200,2 metre temperature,2t,6.8024,52.5,13.5,293.1091308594
Berlin,52.52,13.405,19810611,1200,2 metre temperature,2t,6.8024,52.5,13.5,293.232421875
Berlin,52.52,13.405,19810612,1200,2 metre temperature,2t,6.8024,52.5,13.5,290.0227050781
Berlin,52.52,13.405,19810613,1200,2 metre temperature,2t,6.8024,52.5,13.5,288.484375
Berlin,52.52,13.405,19810614,1200,2 metre temperature,2t,6.8024,52.5,13.5,290.859375
Berlin,52.52,13.405,19810615,1200,2 metre temperature,2t,6.8024,52.5,13.5,292.4953613281
Berlin,52.52,13.405,19810616,1200,2 metre temperature,2t,6.8024,52.5,13.5,288.2016601563
Berlin,52.52,13.405,19810617,1200,2 metre temperature,2t,6.8024,52.5,13.5,286.9038085938
Berlin,52.52,13.405,19810618,1200,2 metre temperature,2t,6.8024,52.5,13.5,286.5947265625
Berlin,52.52,13.405,19810619,1200,2 metre temperature,2t,6.8024,52.5,13.5,286.294921875
Berlin,52.52,13.405,19810620,1200,2 metre temperature,2t,6.8024,52.5,13.5,286.8703613281
Berlin,52.52,13.405,19810621,1200,2 metre temperature,2t,6.8024,52.5,13.5,287.0080566406
Berlin,52.52,13.405,19810622,1200,2 metre temperature,2t,6.8024,52.5,13.5,291.0241699219
Berlin,52.52,13.405,19810623,1200,2 metre temperature,2t,6.8024,52.5,13.5,293.5373535156
Berlin,52.52,13.405,19810624,1200,2 metre temperature,2t,6.8024,52.5,13.5,288.9555664063
Berlin,52.52,13.405,19810625,1200,2 metre temperature,2t,6.8024,52.5,13.5,288.0627441406
Berlin,52.52,13.405,19810626,1200,2 metre temperature,2t,6.8024,52.5,13.5,294.8962402344
Berlin,52.52,13.405,19810627,1200,2 metre temperature,2t,6.8024,52.5,13.5,295.80078125
Berlin,52.52,13.405,19810628,1200,2 metre temperature,2t,6.8024,52.5,13.5,300.7705078125
Berlin,52.52,13.405,19810629,1200,2 metre temperature,2t,6.8024,52.5,13.5,295.1520996094
Berlin,52.52,13.405,19810630,1200,2 metre temperature,2t,6.8024,52.5,13.5,287.6423339844
Berlin,52.52,13.405,19810701,1200,2 metre temperature,2t,6.8024,52.5,13.5,290.3950195313
Berlin,52.52,13.405,19810702,1200,2 metre temperature,2t,6.8024,52.5,13.5,294.6796875
Berlin,52.52,13.405,19810703,1200,2 metre temperature,2t,6.8024,52.5,13.5,294.8549804688
Berlin,52.52,13.405,19810704,1200,2 metre temperature,2t,6.8024,52.5,13.5,291.3972167969
Berlin,52.52,13.405,19810705,1200,2 metre temperature,2t,6.8024,52.5,13.5,293.9005126953
Berlin,52.52,13.405,19810706,1200,2 metre temperature,2t,6.8024,52.5,13.5,298.4138183594
Berlin,52.52,13.405,19810707,1200,2 metre temperature,2t,6.8024,52.5,13.5,298.26171875
Berlin,52.52,13.405,19810708,1200,2 metre temperature,2t,6.8024,52.5,13.5,299.1042480469
Berlin,52.52,13.405,19810709,1200,2 metre temperature,2t,6.8024,52.5,13.5,299.9116210938
Berlin,52.52,13.405,19810710,1200,2 metre temperature,2t,6.8024,52.5,13.5,300.6044921875
Berlin,52.52,13.405,19810711,1200,2 metre temperature,2t,6.8024,52.5,13.5,301.662109375
Berlin,52.52,13.405,19810712,1200,2 metre temperature,2t,6.8024,52.5,13.5,295.3032226563
Berlin,52.52,13.405,19810713,1200,2 metre temperature,2t,6.8024,52.5,13.5,292.9079589844
Berlin,52.52,13.405,19810714,1200,2 metre temperature,2t,6.8024,52.5,13.5,291.5185546875
Berlin,52.52,13.405,19810715,1200,2 metre temperature,2t,6.8024,52.5,13.5,289.8327636719
Berlin,52.52,13.405,19810716,1200,2 metre temperature,2t,6.8024,52.5,13.5,292.8266601563
Berlin,52.52,13.405,19810717,1200,2 metre temperature,2t,6.8024,52.5,13.5,292.5661621094
Berlin,52.52,13.405,19810718,1200,2 metre temperature,2t,6.8024,52.5,13.5,286.806640625
Berlin,52.52,13.405,19810719,1200,2 metre temperature,2t,6.8024,52.5,13.5,289.9689941406
Berlin,52.52,13.405,19810720,1200,2 metre temperature,2t,6.8024,52.5,13.5,288.5834960938
Berlin,52.52,13.405,19810721,1200,2 metre temperature,2t,6.8024,52.5,13.5,290.7490234375
Berlin,52.52,13.405,19810722,1200,2 metre temperature,2t,6.8024,52.5,13.5,293.8264160156
Berlin,52.52,13.405,19810723,1200,2 metre temperature,2t,6.8024,52.5,13.5,298.6286621094
Berlin,52.52,13.405,19810724,1200,2 metre temperature,2t,6.8024,52.5,13.5,294.9318847656
Berlin,52.52,13.405,19810725,1200,2 metre temperature,2t,6.8024,52.5,13.5,289.9548339844
Berlin,52.52,13.405,19810726,1200,2 metre temperature,2t,6.8024,52.5,13.5,287.9423828125
Berlin,52.52,13.405,19810727,1200,2 metre temperature,2t,6.8024,52.5,13.5,287.9477539063
Berlin,52.52,13.405,19810728,1200,2 metre temperature,2t,6.8024,52.5,13.5,290.3425292969
Berlin,52.52,13.405,19810729,1200,2 metre temperature,2t,6.8024,52.5,13.5,291.9379882813
Berlin,52.52,13.405,19810730,1200,2 metre temperature,2t,6.8024,52.5,13.5,289.9890136719
Berlin,52.52,13.405,19810731,1200,2 metre temperature,2t,6.8024,52.5,13.5,290.458984375
Berlin,52.52,13.405,19810801,1200,2 metre temperature,2t,6.8024,52.5,13.5,297.0227050781
Berlin,52.52,13.405,19810802,1200,2 metre temperature,2t,6.8024,52.5,13.5,293.26953125
Berlin,52.52,13.405,19810803,1200,2 metre temperature,2t,6.8024,52.5,13.5,293.8361816406
Berlin,52.52,13.405,19810804,1200,2 metre temperature,2t,6.8024,52.5,13.5,297.6899414063
Berlin,52.52,13.405,19810805,1200,2 metre temperature,2t,6.8024,52.5,13.5,299.7243652344
Berlin,52.52,13.405,19810806,1200,2 metre temperature,2t,6.8024,52.5,13.5,301.2790527344
Berlin,52.52,13.405,19810807,1200,2 metre temperature,2t,6.8024,52.5,13.5,302.890625
Berlin,52.52,13.405,19810808,1200,2 metre temperature,2t,6.8024,52.5,13.5,298.1723632813
Berlin,52.52,13.405,19810809,1200,2 metre temperature,2t,6.8024,52.5,13.5,294.4509277344
Berlin,52.52,13.405,19810810,1200,2 metre temperature,2t,6.8024,52.5,13.5,292.8654785156
Berlin,52.52,13.405,19810811,1200,2 metre temperature,2t,6.8024,52.5,13.5,293.5671386719
Berlin,52.52,13.405,19810812,1200,2 metre temperature,2t,6.8024,52.5,13.5,296.08203125
Berlin,52.52,13.405,19810813,1200,2 metre temperature,2t,6.8024,52.5,13.5,296.9409179688
Berlin,52.52,13.405,19810814,1200,2 metre temperature,2t,6.8024,52.5,13.5,298.1284179688
Berlin,52.52,13.405,19810815,1200,2 metre temperature,2t,6.8024,52.5,13.5,297.2260742188
Berlin,52.52,13.405,19810816,1200,2 metre temperature,2t,6.8024,52.5,13.5,295.068359375
Berlin,52.52,13.405,19810817,1200,2 metre temperature,2t,6.8024,52.5,13.5,289.5305175781
Berlin,52.52,13.405,19810818,1200,2 metre temperature,2t,6.8024,52.5,13.5,290.2122802734
Berlin,52.52,13.405,19810819,1200,2 metre temperature,2t,6.8024,52.5,13.5,290.6296386719
Berlin,52.52,13.405,19810820,1200,2 metre temperature,2t,6.8024,52.5,13.5,287.849609375
Berlin,52.52,13.405,19810821,1200,2 metre temperature,2t,6.8024,52.5,13.5,289.3696289063
Berlin,52.52,13.405,19810822,1200,2 metre temperature,2t,6.8024,52.5,13.5,289.6203613281
Berlin,52.52,13.405,19810823,1200,2 metre temperature,2t,6.8024,52.5,13.5,287.5498046875
Berlin,52.52,13.405,19810824,1200,2 metre temperature,2t,6.8024,52.5,13.5,291.2687988281
Berlin,52.52,13.405,19810825,1200,2 metre temperature,2t,6.8024,52.5,13.5,288.1647949219
Berlin,52.52,13.405,19810826,1200,2 metre temperature,2t,6.8024,52.5,13.5,291.2950439453
Berlin,52.52,13.405,19810827,1200,2 metre temperature,2t,6.8024,52.5,13.5,289.6899414063
Berlin,52.52,13.405,19810828,1200,2 metre temperature,2t,6.8024,52.5,13.5,290.8583984375
Berlin,52.52,13.405,19810829,1200,2 metre temperature,2t,6.8024,52.5,13.5,290.4501953125
Berlin,52.52,13.405,19810830,1200,2 metre temperature,2t,6.8024,52.5,13.5,289.7436523438
Berlin,52.52,13.405,19810831,1200,2 metre temperature,2t,6.8024,52.5,13.5,291.025390625
Berlin,52.52,13.405,19810901,1200,2 metre temperature,2t,6.8024,52.5,13.5,291.0268554688
Berlin,52.52,13.405,19810902,1200,2 metre temperature,2t,6.8024,52.5,13.5,290.1704101563
Berlin,52.52,13.405,19810903,1200,2 metre temperature,2t,6.8024,52.5,13.5,290.7114257813
Berlin,52.52,13.405,19810904,1200,2 metre temperature,2t,6.8024,52.5,13.5,292.6115722656
Berlin,52.52,13.405,19810905,1200,2 metre temperature,2t,6.8024,52.5,13.5,293.4949951172
Berlin,52.52,13.405,19810906,1200,2 metre temperature,2t,6.8024,52.5,13.5,294.4737548828
Berlin,52.52,13.405,19810907,1200,2 metre temperature,2t,6.8024,52.5,13.5,295.6906738281
Berlin,52.52,13.405,19810908,1200,2 metre temperature,2t,6.8024,52.5,13.5,297.1166992188
Berlin,52.52,13.405,19810909,1200,2 metre temperature,2t,6.8024,52.5,13.5,292.8271484375
Berlin,52.52,13.405,19810910,1200,2 metre temperature,2t,6.8024,52.5,13.5,292.5653076172
Berlin,52.52,13.405,19810911,1200,2 metre temperature,2t,6.8024,52.5,13.5,290.9853515625
Berlin,52.52,13.405,19810912,1200,2 metre temperature,2t,6.8024,52.5,13.5,292.1872558594
Berlin,52.52,13.405,19810913,1200,2 metre temperature,2t,6.8024,52.5,13.5,292.3381347656
Berlin,52.52,13.405,19810914,1200,2 metre temperature,2t,6.8024,52.5,13.5,289.8619384766
Berlin,52.52,13.405,19810915,1200,2 metre temperature,2t,6.8024,52.5,13.5,289.0438232422
Berlin,52.52,13.405,19810916,1200,2 metre temperature,2t,6.8024,52.5,13.5,288.3471679688
Berlin,52.52,13.405,19810917,1200,2 metre temperature,2t,6.8024,52.5,13.5,288.1926269531
Berlin,52.52,13.405,19810918,1200,2 metre temperature,2t,6.8024,52.5,13.5,289.232421875
Berlin,52.52,13.405,19810919,1200,2 metre temperature,2t,6.8024,52.5,13.5,288.7683105469
Berlin,52.52,13.405,19810920,1200,2 metre temperature,2t,6.8024,52.5,13.5,289.5266113281
Berlin,52.52,13.405,19810921,1200,2 metre temperature,2t,6.8024,52.5,13.5,295.7060546875
Berlin,52.52,13.405,19810922,1200,2 metre temperature,2t,6.8024,52.5,13.5,297.2443847656
Berlin,52.52,13.405,19810923,1200,2 metre temperature,2t,6.8024,52.5,13.5,288.6887207031
Berlin,52.52,13.405,19810924,1200,2 metre temperature,2t,6.8024,52.5,13.5,290.4614257813
Berlin,52.52,13.405,19810925,1200,2 metre temperature,2t,6.8024,52.5,13.5,289.7556152344
Berlin,52.52,13.405,19810926,1200,2 metre temperature,2t,6.8024,52.5,13.5,294.4921875
Berlin,52.52,13.405,19810927,1200,2 metre temperature,2t,6.8024,52.5,13.5,294.6518554688
Berlin,52.52,13.405,19810928,1200,2 metre temperature,2t,6.8024,52.5,13.5,287.2854003906
Berlin,52.52,13.405,19810929,1200,2 metre temperature,2t,6.8024,52.5,13.5,285.9069824219
Berlin,52.52,13.405,19810930,1200,2 metre temperature,2t,6.8024,52.5,13.5,289.4167480469
Berlin,52.52,13.405,19811001,1200,2 metre temperature,2t,6.8024,52.5,13.5,290.8857421875
Berlin,52.52,13.405,19811002,1200,2 metre temperature,2t,6.8024,52.5,13.5,291.2067871094
Berlin,52.52,13.405,19811003,1200,2 metre temperature,2t,6.8024,52.5,13.5,289.5415039063
Berlin,52.52,13.405,19811004,1200,2 metre temperature,2t,6.8024,52.5,13.5,286.7534179688
Berlin,52.52,13.405,19811005,1200,2 metre temperature,2t,6.8024,52.5,13.5,287.6455078125
Berlin,52.52,13.405,19811006,1200,2 metre temperature,2t,6.8024,52.5,13.5,290.98828125
Berlin,52.52,13.405,19811007,1200,2 metre temperature,2t,6.8024,52.5,13.5,288.4174804688
Berlin,52.52,13.405,19811008,1200,2 metre temperature,2t,6.8024,52.5,13.5,287.3845214844
Berlin,52.52,13.405,19811009,1200,2 metre temperature,2t,6.8024,52.5,13.5,290.4494628906
Berlin,52.52,13.405,19811010,1200,2 metre temperature,2t,6.8024,52.5,13.5,284.8562011719
Berlin,52.52,13.405,19811011,1200,2 metre temperature,2t,6.8024,52.5,13.5,282.9206542969
Berlin,52.52,13.405,19811012,1200,2 metre temperature,2t,6.8024,52.5,13.5,283.2490234375
Berlin,52.52,13.405,19811013,1200,2 metre temperature,2t,6.8024,52.5,13.5,280.7478027344
Berlin,52.52,13.405,19811014,1200,2 metre temperature,2t,6.8024,52.5,13.5,281.2845458984
Berlin,52.52,13.405,19811015,1200,2 metre temperature,2t,6.8024,52.5,13.5,280.6398925781
Berlin,52.52,13.405,19811016,1200,2 metre temperature,2t,6.8024,52.5,13.5,283.45703125
Berlin,52.52,13.405,19811017,1200,2 metre temperature,2t,6.8024,52.5,13.5,283.1394042969
Berlin,52.52,13.405,19811018,1200,2 metre temperature,2t,6.8024,52.5,13.5,279.8103027344
Berlin,52.52,13.405,19811019,1200,2 metre temperature,2t,6.8024,52.5,13.5,279.291015625
Berlin,52.52,13.405,19811020,1200,2 metre temperature,2t,6.8024,52.5,13.5,284.9702148438
Berlin,52.52,13.405,19811021,1200,2 metre temperature,2t,6.8024,52.5,13.5,281.9965820313
Berlin,52.52,13.405,19811022,1200,2 metre temperature,2t,6.8024,52.5,13.5,281.8044433594
Berlin,52.52,13.405,19811023,1200,2 metre temperature,2t,6.8024,52.5,13.5,279.8452148438
Berlin,52.52,13.405,19811024,1200,2 metre temperature,2t,6.8024,52.5,13.5,279.4820556641
Berlin,52.52,13.405,19811025,1200,2 metre temperature,2t,6.8024,52.5,13.5,280.5500488281
Berlin,52.52,13.405,19811026,1200,2 metre temperature,2t,6.8024,52.5,13.5,281.9067382813
Berlin,52.52,13.405,19811027,1200,2 metre temperature,2t,6.8024,52.5,13.5,280.0361328125
Berlin,52.52,13.405,19811028,1200,2 metre temperature,2t,6.8024,52.5,13.5,279.7421875
Berlin,52.52,13.405,19811029,1200,2 metre temperature,2t,6.8024,52.5,13.5,282.1877441406
Berlin,52.52,13.405,19811030,1200,2 metre temperature,2t,6.8024,52.5,13.5,282.0063476563
Berlin,52.52,13.405,19811031,1200,2 metre temperature,2t,6.8024,52.5,13.5,285.8115234375
Berlin,52.52,13.405,19811101,1200,2 metre temperature,2t,6.8024,52.5,13.5,283.8100585938
Berlin,52.52,13.405,19811102,1200,2 metre temperature,2t,6.8024,52.5,13.5,286.3640136719
Berlin,52.52,13.405,19811103,1200,2 metre temperature,2t,6.8024,52.5,13.5,283.236328125
Berlin,52.52,13.405,19811104,1200,2 metre temperature,2t,6.8024,52.5,13.5,284.8359375
Berlin,52.52,13.405,19811105,1200,2 metre temperature,2t,6.8024,52.5,13.5,281.8682861328
Berlin,52.52,13.405,19811106,1200,2 metre temperature,2t,6.8024,52.5,13.5,280.5358886719
Berlin,52.52,13.405,19811107,1200,2 metre temperature,2t,6.8024,52.5,13.5,277.4875488281
Berlin,52.52,13.405,19811108,1200,2 metre temperature,2t,6.8024,52.5,13.5,276.8874511719
Berlin,52.52,13.405,19811109,1200,2 metre temperature,2t,6.8024,52.5,13.5,276.1491699219
Berlin,52.52,13.405,19811110,1200,2 metre temperature,2t,6.8024,52.5,13.5,274.04296875
Berlin,52.52,13.405,19811111,1200,2 metre temperature,2t,6.8024,52.5,13.5,276.4326171875
Berlin,52.52,13.405,19811112,1200,2 metre temperature,2t,6.8024,52.5,13.5,277.9567871094
Berlin,52.52,13.405,19811113,1200,2 metre temperature,2t,6.8024,52.5,13.5,280.3872070313
Berlin,52.52,13.405,19811114,1200,2 metre temperature,2t,6.8024,52.5,13.5,277.9423828125
Berlin,52.52,13.405,19811115,1200,2 metre temperature,2t,6.8024,52.5,13.5,276.9487304688
Berlin,52.52,13.405,19811116,1200,2 metre temperature,2t,6.8024,52.5,13.5,275.5048828125
Berlin,52.52,13.405,19811117,1200,2 metre temperature,2t,6.8024,52.5,13.5,276.7127685547
Berlin,52.52,13.405,19811118,1200,2 metre temperature,2t,6.8024,52.5,13.5,280.0876464844
Berlin,52.52,13.405,19811119,1200,2 metre temperature,2t,6.8024,52.5,13.5,281.9311523438
Berlin,52.52,13.405,19811120,1200,2 metre temperature,2t,6.8024,52.5,13.5,283.7138671875
Berlin,52.52,13.405,19811121,1200,2 metre temperature,2t,6.8024,52.5,13.5,281.4982910156
Berlin,52.52,13.405,19811122,1200,2 metre temperature,2t,6.8024,52.5,13.5,285.2329101563
Berlin,52.52,13.405,19811123,1200,2 metre temperature,2t,6.8024,52.5,13.5,286.0256347656
Berlin,52.52,13.405,19811124,1200,2 metre temperature,2t,6.8024,52.5,13.5,279.3112792969
Berlin,52.52,13.405,19811125,1200,2 metre temperature,2t,6.8024,52.5,13.5,276.6145019531
Berlin,52.52,13.405,19811126,1200,2 metre temperature,2t,6.8024,52.5,13.5,276.9670410156
Berlin,52.52,13.405,19811127,1200,2 metre temperature,2t,6.8024,52.5,13.5,280.5048828125
Berlin,52.52,13.405,19811128,1200,2 metre temperature,2t,6.8024,52.5,13.5,278.9965820313
Berlin,52.52,13.405,19811129,1200,2 metre temperature,2t,6.8024,52.5,13.5,275.5478515625
Berlin,52.52,13.405,19811130,1200,2 metre temperature,2t,6.8024,52.5,13.5,275.9841308594
Berlin,52.52,13.405,19811201,1200,2 metre temperature,2t,6.8024,52.5,13.5,275.3698730469
Berlin,52.52,13.405,19811202,1200,2 metre temperature,2t,6.8024,52.5,13.5,275.859375
Berlin,52.52,13.405,19811203,1200,2 metre temperature,2t,6.8024,52.5,13.5,274.6657714844
Berlin,52.52,13.405,19811204,1200,2 metre temperature,2t,6.8024,52.5,13.5,279.1362304688
Berlin,52.52,13.405,19811205,1200,2 metre temperature,2t,6.8024,52.5,13.5,274.3381347656
Berlin,52.52,13.405,19811206,1200,2 metre temperature,2t,6.8024,52.5,13.5,274.2033691406
Berlin,52.52,13.405,19811207,1200,2 metre temperature,2t,6.8024,52.5,13.5,274.2951660156
Berlin,52.52,13.405,19811208,1200,2 metre temperature,2t,6.8024,52.5,13.5,271.6547851563
Berlin,52.52,13.405,19811209,1200,2 metre temperature,2t,6.8024,52.5,13.5,272.9880371094
Berlin,52.52,13.405,19811210,1200,2 metre temperature,2t,6.8024,52.5,13.5,272.7529296875
Berlin,52.52,13.405,19811211,1200,2 metre temperature,2t,6.8024,52.5,13.5,271.1821289063
Berlin,52.52,13.405,19811212,1200,2 metre temperature,2t,6.8024,52.5,13.5,272.2260742188
Berlin,52.52,13.405,19811213,1200,2 metre temperature,2t,6.8024,52.5,13.5,268.8002929688
Berlin,52.52,13.405,19811214,1200,2 metre temperature,2t,6.8024,52.5,13.5,268.3715820313
Berlin,52.52,13.405,19811215,1200,2 metre temperature,2t,6.8024,52.5,13.5,267.6257324219
Berlin,52.52,13.405,19811216,1200,2 metre temperature,2t,6.8024,52.5,13.5,262.9770355225
Berlin,52.52,13.405,19811217,1200,2 metre temperature,2t,6.8024,52.5,13.5,265.3684082031
Berlin,52.52,13.405,19811218,1200,2 metre temperature,2t,6.8024,52.5,13.5,265.4377441406
Berlin,52.52,13.405,19811219,1200,2 metre temperature,2t,6.8024,52.5,13.5,269.5153808594
Berlin,52.52,13.405,19811220,1200,2 metre temperature,2t,6.8024,52.5,13.5,265.9194335938
Berlin,52.52,13.405,19811221,1200,2 metre temperature,2t,6.8024,52.5,13.5,263.333984375
Berlin,52.52,13.405,19811222,1200,2 metre temperature,2t,6.8024,52.5,13.5,269.712890625
Berlin,52.52,13.405,19811223,1200,2 metre temperature,2t,6.8024,52.5,13.5,270.7854003906
Berlin,52.52,13.405,19811224,1200,2 metre temperature,2t,6.8024,52.5,13.5,271.3244628906
Berlin,52.52,13.405,19811225,1200,2 metre temperature,2t,6.8024,52.5,13.5,271.9926757813
Berlin,52.52,13.405,19811226,1200,2 metre temperature,2t,6.8024,52.5,13.5,272.5300292969
Berlin,52.52,13.405,19811227,1200,2 metre temperature,2t,6.8024,52.5,13.5,270.1987304688
Berlin,52.52,13.405,19811228,1200,2 metre temperature,2t,6.8024,52.5,13.5,269.7941894531
Berlin,52.52,13.405,19811229,1200,2 metre temperature,2t,6.8024,52.5,13.5,271.2822265625
Berlin,52.52,13.405,19811230,1200,2 metre temperature,2t,6.8024,52.5,13.5,276.599609375
Berlin,52.52,13.405,19811231,1200,2 metre temperature,2t,6.8024,52.5,13.5,278.0456542969
Berlin,52.52,13.405,19820101,1200,2 metre temperature,2t,6.8024,52.5,13.5,277.2722167969
Berlin,52.52,13.405,19820102,1200,2 metre temperature,2t,6.8024,52.5,13.5,277.1645507813
Berlin,52.52,13.405,19820103,1200,2 metre temperature,2t,6.8024,52.5,13.5,282.9304199219
Berlin,52.52,13.405,19820104,1200,2 metre temperature,2t,6.8024,52.5,13.5,281.6589355469
Berlin,52.52,13.405,19820105,1200,2 metre temperature,2t,6.8024,52.5,13.5,279.4505157471
Berlin,52.52,13.405,19820106,1200,2 metre temperature,2t,6.8024,52.5,13.5,268.861328125
Berlin,52.52,13.405,19820107,1200,2 metre temperature,2t,6.8024,52.5,13.5,266.1800079346
Berlin,52.52,13.405,19820108,1200,2 metre temperature,2t,6.8024,52.5,13.5,265.8453369141
Berlin,52.52,13.405,19820109,1200,2 metre temperature,2t,6.8024,52.5,13.5,263.364730835
Berlin,52.52,13.405,19820110,1200,2 metre temperature,2t,6.8024,52.5,13.5,264.1750488281
Berlin,52.52,13.405,19820111,1200,2 metre temperature,2t,6.8024,52.5,13.5,265.6630859375
Berlin,52.52,13.405,19820112,1200,2 metre temperature,2t,6.8024,52.5,13.5,267.2062988281
Berlin,52.52,13.405,19820113,1200,2 metre temperature,2t,6.8024,52.5,13.5,266.3442382813
Berlin,52.52,13.405,19820114,1200,2 metre temperature,2t,6.8024,52.5,13.5,267.6330566406
Berlin,52.52,13.405,19820115,1200,2 metre temperature,2t,6.8024,52.5,13.5,269.5502929688
Berlin,52.52,13.405,19820116,1200,2 metre temperature,2t,6.8024,52.5,13.5,271.4602050781
Berlin,52.52,13.405,19820117,1200,2 metre temperature,2t,6.8024,52.5,13.5,268.2189941406
Berlin,52.52,13.405,19820118,1200,2 metre temperature,2t,6.8024,52.5,13.5,268.91015625
Berlin,52.52,13.405,19820119,1200,2 metre temperature,2t,6.8024,52.5,13.5,269.9799804688
Berlin,52.52,13.405,19820120,1200,2 metre temperature,2t,6.8024,52.5,13.5,270.0817871094
Berlin,52.52,13.405,19820121,1200,2 metre temperature,2t,6.8024,52.5,13.5,267.6201171875
Berlin,52.52,13.405,19820122,1200,2 metre temperature,2t,6.8024,52.5,13.5,269.7551269531
Berlin,52.52,13.405,19820123,1200,2 metre temperature,2t,6.8024,52.5,13.5,272.3635253906
Berlin,52.52,13.405,19820124,1200,2 metre temperature,2t,6.8024,52.5,13.5,272.7073974609
