,CityName,Latitude,Longitude,Date,Time,Parameter Name,Short Name,Distance to MetPoint,Latitude of MetPoint,Longitude of MetPoint,Value at MetPoint
1293,Douala,4.0511,9.7679,19790228,1200,2 metre temperature,2t,33.516,3.75,9.75,299.6875
1315,Douala,4.0511,9.7679,19790301,1200,2 metre temperature,2t,33.516,3.75,9.75,299.120849609375
1337,Douala,4.0511,9.7679,19790302,1200,2 metre temperature,2t,33.516,3.75,9.75,302.552001953125
1359,Douala,4.0511,9.7679,19790303,1200,2 metre temperature,2t,33.516,3.75,9.75,304.28662109375
1381,Douala,4.0511,9.7679,19790304,1200,2 metre temperature,2t,33.516,3.75,9.75,300.821533203125
1403,Douala,4.0511,9.7679,19790305,1200,2 metre temperature,2t,33.516,3.75,9.75,300.517578125
1425,Douala,4.0511,9.7679,19790306,1200,2 metre temperature,2t,33.516,3.75,9.75,304.21435546875
1447,Douala,4.0511,9.7679,19790307,1200,2 metre temperature,2t,33.516,3.75,9.75,302.216796875
1469,Douala,4.0511,9.7679,19790308,1200,2 metre temperature,2t,33.516,3.75,9.75,303.732666015625
1491,Douala,4.0511,9.7679,19790309,1200,2 metre temperature,2t,33.516,3.75,9.75,303.98583984375
1513,Douala,4.0511,9.7679,19790310,1200,2 metre temperature,2t,33.516,3.75,9.75,301.3515625
1535,Douala,4.0511,9.7679,19790311,1200,2 metre temperature,2t,33.516,3.75,9.75,301.883056640625
1557,Douala,4.0511,9.7679,19790312,1200,2 metre temperature,2t,33.516,3.75,9.75,301.143310546875
1579,Douala,4.0511,9.7679,19790313,1200,2 metre temperature,2t,33.516,3.75,9.75,302.54736328125
1601,Douala,4.0511,9.7679,19790314,1200,2 metre temperature,2t,33.516,3.75,9.75,299.7236328125
1623,Douala,4.0511,9.7679,19790315,1200,2 metre temperature,2t,33.516,3.75,9.75,302.594482421875
1645,Douala,4.0511,9.7679,19790316,1200,2 metre temperature,2t,33.516,3.75,9.75,302.207763671875
1667,Douala,4.0511,9.7679,19790317,1200,2 metre temperature,2t,33.516,3.75,9.75,302.967041015625
1689,Douala,4.0511,9.7679,19790318,1200,2 metre temperature,2t,33.516,3.75,9.75,304.886474609375
1711,Douala,4.0511,9.7679,19790319,1200,2 metre temperature,2t,33.516,3.75,9.75,302.212890625
1733,Douala,4.0511,9.7679,19790320,1200,2 metre temperature,2t,33.516,3.75,9.75,301.826416015625
1755,Douala,4.0511,9.7679,19790321,1200,2 metre temperature,2t,33.516,3.75,9.75,302.926513671875
1777,Douala,4.0511,9.7679,19790322,1200,2 metre temperature,2t,33.516,3.75,9.75,303.225341796875
1799,Douala,4.0511,9.7679,19790323,1200,2 metre temperature,2t,33.516,3.75,9.75,301.964111328125
1821,Douala,4.0511,9.7679,19790324,1200,2 metre temperature,2t,33.516,3.75,9.75,299.74072265625
1843,Douala,4.0511,9.7679,19790325,1200,2 metre temperature,2t,33.516,3.75,9.75,301.95263671875
1865,Douala,4.0511,9.7679,19790326,1200,2 metre temperature,2t,33.516,3.75,9.75,301.954345703125
1887,Douala,4.0511,9.7679,19790327,1200,2 metre temperature,2t,33.516,3.75,9.75,303.240234375
1909,Douala,4.0511,9.7679,19790328,1200,2 metre temperature,2t,33.516,3.75,9.75,302.87646484375
1931,Douala,4.0511,9.7679,19790329,1200,2 metre temperature,2t,33.516,3.75,9.75,300.98046875
1953,Douala,4.0511,9.7679,19790330,1200,2 metre temperature,2t,33.516,3.75,9.75,302.205322265625
1975,Douala,4.0511,9.7679,19790331,1200,2 metre temperature,2t,33.516,3.75,9.75,301.235595703125
1997,Douala,4.0511,9.7679,19790401,1200,2 metre temperature,2t,33.516,3.75,9.75,298.5478515625
2019,Douala,4.0511,9.7679,19790402,1200,2 metre temperature,2t,33.516,3.75,9.75,302.793701171875
2041,Douala,4.0511,9.7679,19790403,1200,2 metre temperature,2t,33.516,3.75,9.75,303.060546875
2063,Douala,4.0511,9.7679,19790404,1200,2 metre temperature,2t,33.516,3.75,9.75,298.06884765625
2085,Douala,4.0511,9.7679,19790405,1200,2 metre temperature,2t,33.516,3.75,9.75,302.43017578125
2107,Douala,4.0511,9.7679,19790406,1200,2 metre temperature,2t,33.516,3.75,9.75,301.25146484375
2129,Douala,4.0511,9.7679,19790407,1200,2 metre temperature,2t,33.516,3.75,9.75,301.0810546875
2151,Douala,4.0511,9.7679,19790408,1200,2 metre temperature,2t,33.516,3.75,9.75,300.5419921875
2173,Douala,4.0511,9.7679,19790409,1200,2 metre temperature,2t,33.516,3.75,9.75,300.459228515625
2195,Douala,4.0511,9.7679,19790410,1200,2 metre temperature,2t,33.516,3.75,9.75,302.105712890625
2217,Douala,4.0511,9.7679,19790411,1200,2 metre temperature,2t,33.516,3.75,9.75,300.8837890625
2239,Douala,4.0511,9.7679,19790412,1200,2 metre temperature,2t,33.516,3.75,9.75,302.187744140625
2261,Douala,4.0511,9.7679,19790413,1200,2 metre temperature,2t,33.516,3.75,9.75,302.172119140625
2283,Douala,4.0511,9.7679,19790414,1200,2 metre temperature,2t,33.516,3.75,9.75,300.59521484375
2305,Douala,4.0511,9.7679,19790415,1200,2 metre temperature,2t,33.516,3.75,9.75,303.196533203125
2327,Douala,4.0511,9.7679,19790416,1200,2 metre temperature,2t,33.516,3.75,9.75,302.3662109375
2349,Douala,4.0511,9.7679,19790417,1200,2 metre temperature,2t,33.516,3.75,9.75,301.9951171875
2371,Douala,4.0511,9.7679,19790418,1200,2 metre temperature,2t,33.516,3.75,9.75,303.7861328125
2393,Douala,4.0511,9.7679,19790419,1200,2 metre temperature,2t,33.516,3.75,9.75,299.3095703125
2415,Douala,4.0511,9.7679,19790420,1200,2 metre temperature,2t,33.516,3.75,9.75,302.544921875
2437,Douala,4.0511,9.7679,19790421,1200,2 metre temperature,2t,33.516,3.75,9.75,304.240478515625
2459,Douala,4.0511,9.7679,19790422,1200,2 metre temperature,2t,33.516,3.75,9.75,300.98876953125
2481,Douala,4.0511,9.7679,19790423,1200,2 metre temperature,2t,33.516,3.75,9.75,303.50146484375
2503,Douala,4.0511,9.7679,19790424,1200,2 metre temperature,2t,33.516,3.75,9.75,302.05224609375
2525,Douala,4.0511,9.7679,19790425,1200,2 metre temperature,2t,33.516,3.75,9.75,303.60595703125
2547,Douala,4.0511,9.7679,19790426,1200,2 metre temperature,2t,33.516,3.75,9.75,302.132568359375
2569,Douala,4.0511,9.7679,19790427,1200,2 metre temperature,2t,33.516,3.75,9.75,303.073974609375
2591,Douala,4.0511,9.7679,19790428,1200,2 metre temperature,2t,33.516,3.75,9.75,298.444091796875
2613,Douala,4.0511,9.7679,19790429,1200,2 metre temperature,2t,33.516,3.75,9.75,301.48486328125
2635,Douala,4.0511,9.7679,19790430,1200,2 metre temperature,2t,33.516,3.75,9.75,302.888671875
2657,Douala,4.0511,9.7679,19790501,1200,2 metre temperature,2t,33.516,3.75,9.75,300.388427734375
2679,Douala,4.0511,9.7679,19790502,1200,2 metre temperature,2t,33.516,3.75,9.75,301.7783203125
2701,Douala,4.0511,9.7679,19790503,1200,2 metre temperature,2t,33.516,3.75,9.75,302.44775390625
2723,Douala,4.0511,9.7679,19790504,1200,2 metre temperature,2t,33.516,3.75,9.75,302.262451171875
2745,Douala,4.0511,9.7679,19790505,1200,2 metre temperature,2t,33.516,3.75,9.75,302.34619140625
