CityName,Latitude,Longitude,Date,Time,Parameter Name,Short Name,Distance to MetPoint,Latitude of MetPoint,Longitude of MetPoint,Value at MetPoint
Santiago del Cile,-33.4489,-70.6693,19790101,1200,2 metre temperature,2t,36.9498,-33.75,289.5,286.082763671875
Santiago del Cile,-33.4489,-70.6693,19790102,1200,2 metre temperature,2t,36.9498,-33.75,289.5,286.513916015625
Santiago del Cile,-33.4489,-70.6693,19790103,1200,2 metre temperature,2t,36.9498,-33.75,289.5,285.51025390625
Santiago del Cile,-33.4489,-70.6693,19790104,1200,2 metre temperature,2t,36.9498,-33.75,289.5,288.320068359375
Santiago del Cile,-33.4489,-70.6693,19790105,1200,2 metre temperature,2t,36.9498,-33.75,289.5,288.779296875
Santiago del Cile,-33.4489,-70.6693,19790106,1200,2 metre temperature,2t,36.9498,-33.75,289.5,288.009765625
Santiago del Cile,-33.4489,-70.6693,19790107,1200,2 metre temperature,2t,36.9498,-33.75,289.5,287.692138671875
Santiago del Cile,-33.4489,-70.6693,19790108,1200,2 metre temperature,2t,36.9498,-33.75,289.5,287.194580078125
Santiago del Cile,-33.4489,-70.6693,19790109,1200,2 metre temperature,2t,36.9498,-33.75,289.5,288.01708984375
Santiago del Cile,-33.4489,-70.6693,19790110,1200,2 metre temperature,2t,36.9498,-33.75,289.5,287.294921875
Santiago del Cile,-33.4489,-70.6693,19790111,1200,2 metre temperature,2t,36.9498,-33.75,289.5,286.89453125
Santiago del Cile,-33.4489,-70.6693,19790112,1200,2 metre temperature,2t,36.9498,-33.75,289.5,282.12744140625
Santiago del Cile,-33.4489,-70.6693,19790113,1200,2 metre temperature,2t,36.9498,-33.75,289.5,283.92041015625
Santiago del Cile,-33.4489,-70.6693,19790114,1200,2 metre temperature,2t,36.9498,-33.75,289.5,287.35009765625
Santiago del Cile,-33.4489,-70.6693,19790115,1200,2 metre temperature,2t,36.9498,-33.75,289.5,287.956787109375
Santiago del Cile,-33.4489,-70.6693,19790116,1200,2 metre temperature,2t,36.9498,-33.75,289.5,286.506103515625
Santiago del Cile,-33.4489,-70.6693,19790117,1200,2 metre temperature,2t,36.9498,-33.75,289.5,287.1513671875
Santiago del Cile,-33.4489,-70.6693,19790118,1200,2 metre temperature,2t,36.9498,-33.75,289.5,288.69287109375
Santiago del Cile,-33.4489,-70.6693,19790119,1200,2 metre temperature,2t,36.9498,-33.75,289.5,289.48388671875
Santiago del Cile,-33.4489,-70.6693,19790120,1200,2 metre temperature,2t,36.9498,-33.75,289.5,287.443603515625
Santiago del Cile,-33.4489,-70.6693,19790121,1200,2 metre temperature,2t,36.9498,-33.75,289.5,287.5244140625
Santiago del Cile,-33.4489,-70.6693,19790122,1200,2 metre temperature,2t,36.9498,-33.75,289.5,288.316650390625
Santiago del Cile,-33.4489,-70.6693,19790123,1200,2 metre temperature,2t,36.9498,-33.75,289.5,286.971435546875
Santiago del Cile,-33.4489,-70.6693,19790124,1200,2 metre temperature,2t,36.9498,-33.75,289.5,283.819580078125
Santiago del Cile,-33.4489,-70.6693,19790125,1200,2 metre temperature,2t,36.9498,-33.75,289.5,286.6513671875
Santiago del Cile,-33.4489,-70.6693,19790126,1200,2 metre temperature,2t,36.9498,-33.75,289.5,287.0634765625
Santiago del Cile,-33.4489,-70.6693,19790127,1200,2 metre temperature,2t,36.9498,-33.75,289.5,286.7802734375
Santiago del Cile,-33.4489,-70.6693,19790128,1200,2 metre temperature,2t,36.9498,-33.75,289.5,286.40478515625
Santiago del Cile,-33.4489,-70.6693,19790129,1200,2 metre temperature,2t,36.9498,-33.75,289.5,287.306884765625
Santiago del Cile,-33.4489,-70.6693,19790130,1200,2 metre temperature,2t,36.9498,-33.75,289.5,288.228515625
Santiago del Cile,-33.4489,-70.6693,19790131,1200,2 metre temperature,2t,36.9498,-33.75,289.5,285.501708984375
Santiago del Cile,-33.4489,-70.6693,19790201,1200,2 metre temperature,2t,36.9498,-33.75,289.5,285.71826171875
Santiago del Cile,-33.4489,-70.6693,19790202,1200,2 metre temperature,2t,36.9498,-33.75,289.5,287.0732421875
Santiago del Cile,-33.4489,-70.6693,19790203,1200,2 metre temperature,2t,36.9498,-33.75,289.5,287.095458984375
Santiago del Cile,-33.4489,-70.6693,19790204,1200,2 metre temperature,2t,36.9498,-33.75,289.5,285.321044921875
Santiago del Cile,-33.4489,-70.6693,19790205,1200,2 metre temperature,2t,36.9498,-33.75,289.5,285.045654296875
Santiago del Cile,-33.4489,-70.6693,19790206,1200,2 metre temperature,2t,36.9498,-33.75,289.5,285.072265625
Santiago del Cile,-33.4489,-70.6693,19790207,1200,2 metre temperature,2t,36.9498,-33.75,289.5,283.05126953125
Santiago del Cile,-33.4489,-70.6693,19790208,1200,2 metre temperature,2t,36.9498,-33.75,289.5,283.6318359375
Santiago del Cile,-33.4489,-70.6693,19790209,1200,2 metre temperature,2t,36.9498,-33.75,289.5,281.28955078125
Santiago del Cile,-33.4489,-70.6693,19790210,1200,2 metre temperature,2t,36.9498,-33.75,289.5,283.374755859375
Santiago del Cile,-33.4489,-70.6693,19790211,1200,2 metre temperature,2t,36.9498,-33.75,289.5,283.742431640625
Santiago del Cile,-33.4489,-70.6693,19790212,1200,2 metre temperature,2t,36.9498,-33.75,289.5,281.863037109375
Santiago del Cile,-33.4489,-70.6693,19790213,1200,2 metre temperature,2t,36.9498,-33.75,289.5,283.74462890625
Santiago del Cile,-33.4489,-70.6693,19790214,1200,2 metre temperature,2t,36.9498,-33.75,289.5,283.5703125
Santiago del Cile,-33.4489,-70.6693,19790215,1200,2 metre temperature,2t,36.9498,-33.75,289.5,282.641845703125
Santiago del Cile,-33.4489,-70.6693,19790216,1200,2 metre temperature,2t,36.9498,-33.75,289.5,283.077392578125
Santiago del Cile,-33.4489,-70.6693,19790217,1200,2 metre temperature,2t,36.9498,-33.75,289.5,282.68798828125
Santiago del Cile,-33.4489,-70.6693,19790218,1200,2 metre temperature,2t,36.9498,-33.75,289.5,283.698974609375
Santiago del Cile,-33.4489,-70.6693,19790219,1200,2 metre temperature,2t,36.9498,-33.75,289.5,282.39990234375
Santiago del Cile,-33.4489,-70.6693,19790220,1200,2 metre temperature,2t,36.9498,-33.75,289.5,284.055908203125
Santiago del Cile,-33.4489,-70.6693,19790221,1200,2 metre temperature,2t,36.9498,-33.75,289.5,286.97314453125
Santiago del Cile,-33.4489,-70.6693,19790222,1200,2 metre temperature,2t,36.9498,-33.75,289.5,285.409912109375
Santiago del Cile,-33.4489,-70.6693,19790223,1200,2 metre temperature,2t,36.9498,-33.75,289.5,284.22314453125
Santiago del Cile,-33.4489,-70.6693,19790224,1200,2 metre temperature,2t,36.9498,-33.75,289.5,283.2666015625
Santiago del Cile,-33.4489,-70.6693,19790225,1200,2 metre temperature,2t,36.9498,-33.75,289.5,281.86767578125
Santiago del Cile,-33.4489,-70.6693,19790226,1200,2 metre temperature,2t,36.9498,-33.75,289.5,282.99853515625
Santiago del Cile,-33.4489,-70.6693,19790227,1200,2 metre temperature,2t,36.9498,-33.75,289.5,279.617919921875
Santiago del Cile,-33.4489,-70.6693,19790228,1200,2 metre temperature,2t,36.9498,-33.75,289.5,281.673828125
Santiago del Cile,-33.4489,-70.6693,19790301,1200,2 metre temperature,2t,36.9498,-33.75,289.5,285.140625
Santiago del Cile,-33.4489,-70.6693,19790302,1200,2 metre temperature,2t,36.9498,-33.75,289.5,282.2578125
Santiago del Cile,-33.4489,-70.6693,19790303,1200,2 metre temperature,2t,36.9498,-33.75,289.5,281.128173828125
Santiago del Cile,-33.4489,-70.6693,19790304,1200,2 metre temperature,2t,36.9498,-33.75,289.5,282.724365234375
Santiago del Cile,-33.4489,-70.6693,19790305,1200,2 metre temperature,2t,36.9498,-33.75,289.5,282.0166015625
Santiago del Cile,-33.4489,-70.6693,19790306,1200,2 metre temperature,2t,36.9498,-33.75,289.5,282.413818359375
Santiago del Cile,-33.4489,-70.6693,19790307,1200,2 metre temperature,2t,36.9498,-33.75,289.5,277.172119140625
Santiago del Cile,-33.4489,-70.6693,19790308,1200,2 metre temperature,2t,36.9498,-33.75,289.5,277.75244140625
Santiago del Cile,-33.4489,-70.6693,19790309,1200,2 metre temperature,2t,36.9498,-33.75,289.5,277.4765625
Santiago del Cile,-33.4489,-70.6693,19790310,1200,2 metre temperature,2t,36.9498,-33.75,289.5,277.024658203125
Santiago del Cile,-33.4489,-70.6693,19790311,1200,2 metre temperature,2t,36.9498,-33.75,289.5,280.56640625
Santiago del Cile,-33.4489,-70.6693,19790312,1200,2 metre temperature,2t,36.9498,-33.75,289.5,282.33349609375
Santiago del Cile,-33.4489,-70.6693,19790313,1200,2 metre temperature,2t,36.9498,-33.75,289.5,278.111572265625
Santiago del Cile,-33.4489,-70.6693,19790314,1200,2 metre temperature,2t,36.9498,-33.75,289.5,278.559326171875
Santiago del Cile,-33.4489,-70.6693,19790315,1200,2 metre temperature,2t,36.9498,-33.75,289.5,280.115234375
Santiago del Cile,-33.4489,-70.6693,19790316,1200,2 metre temperature,2t,36.9498,-33.75,289.5,279.444091796875
Santiago del Cile,-33.4489,-70.6693,19790317,1200,2 metre temperature,2t,36.9498,-33.75,289.5,282.43994140625
Santiago del Cile,-33.4489,-70.6693,19790318,1200,2 metre temperature,2t,36.9498,-33.75,289.5,281.832763671875
Santiago del Cile,-33.4489,-70.6693,19790319,1200,2 metre temperature,2t,36.9498,-33.75,289.5,282.306640625
Santiago del Cile,-33.4489,-70.6693,19790320,1200,2 metre temperature,2t,36.9498,-33.75,289.5,283.742431640625
Santiago del Cile,-33.4489,-70.6693,19790321,1200,2 metre temperature,2t,36.9498,-33.75,289.5,282.328857421875
Santiago del Cile,-33.4489,-70.6693,19790322,1200,2 metre temperature,2t,36.9498,-33.75,289.5,279.76513671875
Santiago del Cile,-33.4489,-70.6693,19790323,1200,2 metre temperature,2t,36.9498,-33.75,289.5,277.95751953125
Santiago del Cile,-33.4489,-70.6693,19790324,1200,2 metre temperature,2t,36.9498,-33.75,289.5,278.40625
Santiago del Cile,-33.4489,-70.6693,19790325,1200,2 metre temperature,2t,36.9498,-33.75,289.5,280.83935546875
Santiago del Cile,-33.4489,-70.6693,19790326,1200,2 metre temperature,2t,36.9498,-33.75,289.5,278.9833984375
Santiago del Cile,-33.4489,-70.6693,19790327,1200,2 metre temperature,2t,36.9498,-33.75,289.5,280.75732421875
Santiago del Cile,-33.4489,-70.6693,19790328,1200,2 metre temperature,2t,36.9498,-33.75,289.5,278.822998046875
Santiago del Cile,-33.4489,-70.6693,19790329,1200,2 metre temperature,2t,36.9498,-33.75,289.5,279.81982421875
Santiago del Cile,-33.4489,-70.6693,19790330,1200,2 metre temperature,2t,36.9498,-33.75,289.5,283.43017578125
Santiago del Cile,-33.4489,-70.6693,19790331,1200,2 metre temperature,2t,36.9498,-33.75,289.5,282.426025390625
Santiago del Cile,-33.4489,-70.6693,19790401,1200,2 metre temperature,2t,36.9498,-33.75,289.5,281.70751953125
Santiago del Cile,-33.4489,-70.6693,19790402,1200,2 metre temperature,2t,36.9498,-33.75,289.5,277.71826171875
Santiago del Cile,-33.4489,-70.6693,19790403,1200,2 metre temperature,2t,36.9498,-33.75,289.5,275.63623046875
Santiago del Cile,-33.4489,-70.6693,19790404,1200,2 metre temperature,2t,36.9498,-33.75,289.5,272.798828125
Santiago del Cile,-33.4489,-70.6693,19790405,1200,2 metre temperature,2t,36.9498,-33.75,289.5,270.046875
Santiago del Cile,-33.4489,-70.6693,19790406,1200,2 metre temperature,2t,36.9498,-33.75,289.5,274.43212890625
Santiago del Cile,-33.4489,-70.6693,19790407,1200,2 metre temperature,2t,36.9498,-33.75,289.5,273.05712890625
Santiago del Cile,-33.4489,-70.6693,19790408,1200,2 metre temperature,2t,36.9498,-33.75,289.5,278.936767578125
Santiago del Cile,-33.4489,-70.6693,19790409,1200,2 metre temperature,2t,36.9498,-33.75,289.5,276.01416015625
Santiago del Cile,-33.4489,-70.6693,19790410,1200,2 metre temperature,2t,36.9498,-33.75,289.5,273.11865234375
Santiago del Cile,-33.4489,-70.6693,19790411,1200,2 metre temperature,2t,36.9498,-33.75,289.5,275.2041015625
Santiago del Cile,-33.4489,-70.6693,19790412,1200,2 metre temperature,2t,36.9498,-33.75,289.5,275.6845703125
Santiago del Cile,-33.4489,-70.6693,19790413,1200,2 metre temperature,2t,36.9498,-33.75,289.5,278.833984375
Santiago del Cile,-33.4489,-70.6693,19790414,1200,2 metre temperature,2t,36.9498,-33.75,289.5,275.7548828125
Santiago del Cile,-33.4489,-70.6693,19790415,1200,2 metre temperature,2t,36.9498,-33.75,289.5,273.679443359375
Santiago del Cile,-33.4489,-70.6693,19790416,1200,2 metre temperature,2t,36.9498,-33.75,289.5,277.526611328125
Santiago del Cile,-33.4489,-70.6693,19790417,1200,2 metre temperature,2t,36.9498,-33.75,289.5,277.6416015625
Santiago del Cile,-33.4489,-70.6693,19790418,1200,2 metre temperature,2t,36.9498,-33.75,289.5,276.543212890625
Santiago del Cile,-33.4489,-70.6693,19790419,1200,2 metre temperature,2t,36.9498,-33.75,289.5,274.159423828125
Santiago del Cile,-33.4489,-70.6693,19790420,1200,2 metre temperature,2t,36.9498,-33.75,289.5,276.143310546875
Santiago del Cile,-33.4489,-70.6693,19790421,1200,2 metre temperature,2t,36.9498,-33.75,289.5,276.366943359375
Santiago del Cile,-33.4489,-70.6693,19790422,1200,2 metre temperature,2t,36.9498,-33.75,289.5,276.463623046875
Santiago del Cile,-33.4489,-70.6693,19790423,1200,2 metre temperature,2t,36.9498,-33.75,289.5,280.4365234375
Santiago del Cile,-33.4489,-70.6693,19790424,1200,2 metre temperature,2t,36.9498,-33.75,289.5,276.15673828125
Santiago del Cile,-33.4489,-70.6693,19790425,1200,2 metre temperature,2t,36.9498,-33.75,289.5,276.072021484375
Santiago del Cile,-33.4489,-70.6693,19790426,1200,2 metre temperature,2t,36.9498,-33.75,289.5,274.694580078125
Santiago del Cile,-33.4489,-70.6693,19790427,1200,2 metre temperature,2t,36.9498,-33.75,289.5,279.239013671875
Santiago del Cile,-33.4489,-70.6693,19790428,1200,2 metre temperature,2t,36.9498,-33.75,289.5,275.424072265625
Santiago del Cile,-33.4489,-70.6693,19790429,1200,2 metre temperature,2t,36.9498,-33.75,289.5,267.634033203125
Santiago del Cile,-33.4489,-70.6693,19790430,1200,2 metre temperature,2t,36.9498,-33.75,289.5,276.278564453125
Santiago del Cile,-33.4489,-70.6693,19790501,1200,2 metre temperature,2t,36.9498,-33.75,289.5,278.866455078125
Santiago del Cile,-33.4489,-70.6693,19790502,1200,2 metre temperature,2t,36.9498,-33.75,289.5,275.330810546875
Santiago del Cile,-33.4489,-70.6693,19790503,1200,2 metre temperature,2t,36.9498,-33.75,289.5,270.465576171875
Santiago del Cile,-33.4489,-70.6693,19790504,1200,2 metre temperature,2t,36.9498,-33.75,289.5,265.665283203125
Santiago del Cile,-33.4489,-70.6693,19790505,1200,2 metre temperature,2t,36.9498,-33.75,289.5,273.557861328125
Santiago del Cile,-33.4489,-70.6693,19790506,1200,2 metre temperature,2t,36.9498,-33.75,289.5,269.20556640625
Santiago del Cile,-33.4489,-70.6693,19790507,1200,2 metre temperature,2t,36.9498,-33.75,289.5,266.8134765625
Santiago del Cile,-33.4489,-70.6693,19790508,1200,2 metre temperature,2t,36.9498,-33.75,289.5,269.10888671875
Santiago del Cile,-33.4489,-70.6693,19790509,1200,2 metre temperature,2t,36.9498,-33.75,289.5,275.697265625
Santiago del Cile,-33.4489,-70.6693,19790510,1200,2 metre temperature,2t,36.9498,-33.75,289.5,276.984130859375
Santiago del Cile,-33.4489,-70.6693,19790511,1200,2 metre temperature,2t,36.9498,-33.75,289.5,271.049072265625
Santiago del Cile,-33.4489,-70.6693,19790512,1200,2 metre temperature,2t,36.9498,-33.75,289.5,272.450439453125
Santiago del Cile,-33.4489,-70.6693,19790513,1200,2 metre temperature,2t,36.9498,-33.75,289.5,272.629150390625
Santiago del Cile,-33.4489,-70.6693,19790514,1200,2 metre temperature,2t,36.9498,-33.75,289.5,273.578125
Santiago del Cile,-33.4489,-70.6693,19790515,1200,2 metre temperature,2t,36.9498,-33.75,289.5,279.154296875
Santiago del Cile,-33.4489,-70.6693,19790516,1200,2 metre temperature,2t,36.9498,-33.75,289.5,278.834716796875
Santiago del Cile,-33.4489,-70.6693,19790517,1200,2 metre temperature,2t,36.9498,-33.75,289.5,274.388671875
Santiago del Cile,-33.4489,-70.6693,19790518,1200,2 metre temperature,2t,36.9498,-33.75,289.5,271.6787109375
Santiago del Cile,-33.4489,-70.6693,19790519,1200,2 metre temperature,2t,36.9498,-33.75,289.5,273.7138671875
Santiago del Cile,-33.4489,-70.6693,19790520,1200,2 metre temperature,2t,36.9498,-33.75,289.5,271.63720703125
Santiago del Cile,-33.4489,-70.6693,19790521,1200,2 metre temperature,2t,36.9498,-33.75,289.5,277.498779296875
Santiago del Cile,-33.4489,-70.6693,19790522,1200,2 metre temperature,2t,36.9498,-33.75,289.5,278.278564453125
Santiago del Cile,-33.4489,-70.6693,19790523,1200,2 metre temperature,2t,36.9498,-33.75,289.5,272.78173828125
Santiago del Cile,-33.4489,-70.6693,19790524,1200,2 metre temperature,2t,36.9498,-33.75,289.5,277.0908203125
Santiago del Cile,-33.4489,-70.6693,19790525,1200,2 metre temperature,2t,36.9498,-33.75,289.5,277.66162109375
Santiago del Cile,-33.4489,-70.6693,19790526,1200,2 metre temperature,2t,36.9498,-33.75,289.5,265.2021484375
Santiago del Cile,-33.4489,-70.6693,19790527,1200,2 metre temperature,2t,36.9498,-33.75,289.5,277.793212890625
Santiago del Cile,-33.4489,-70.6693,19790528,1200,2 metre temperature,2t,36.9498,-33.75,289.5,274.003662109375
Santiago del Cile,-33.4489,-70.6693,19790529,1200,2 metre temperature,2t,36.9498,-33.75,289.5,260.978515625
Santiago del Cile,-33.4489,-70.6693,19790530,1200,2 metre temperature,2t,36.9498,-33.75,289.5,263.499267578125
Santiago del Cile,-33.4489,-70.6693,19790531,1200,2 metre temperature,2t,36.9498,-33.75,289.5,271.386962890625
Santiago del Cile,-33.4489,-70.6693,19790601,1200,2 metre temperature,2t,36.9498,-33.75,289.5,277.71826171875
Santiago del Cile,-33.4489,-70.6693,19790602,1200,2 metre temperature,2t,36.9498,-33.75,289.5,276.2216796875
Santiago del Cile,-33.4489,-70.6693,19790603,1200,2 metre temperature,2t,36.9498,-33.75,289.5,272.215576171875
Santiago del Cile,-33.4489,-70.6693,19790604,1200,2 metre temperature,2t,36.9498,-33.75,289.5,256.41552734375
Santiago del Cile,-33.4489,-70.6693,19790605,1200,2 metre temperature,2t,36.9498,-33.75,289.5,257.204833984375
Santiago del Cile,-33.4489,-70.6693,19790606,1200,2 metre temperature,2t,36.9498,-33.75,289.5,256.781005859375
Santiago del Cile,-33.4489,-70.6693,19790607,1200,2 metre temperature,2t,36.9498,-33.75,289.5,257.645751953125
Santiago del Cile,-33.4489,-70.6693,19790608,1200,2 metre temperature,2t,36.9498,-33.75,289.5,257.1337432861328
Santiago del Cile,-33.4489,-70.6693,19790609,1200,2 metre temperature,2t,36.9498,-33.75,289.5,263.65869140625
Santiago del Cile,-33.4489,-70.6693,19790610,1200,2 metre temperature,2t,36.9498,-33.75,289.5,268.001220703125
Santiago del Cile,-33.4489,-70.6693,19790611,1200,2 metre temperature,2t,36.9498,-33.75,289.5,262.84521484375
Santiago del Cile,-33.4489,-70.6693,19790612,1200,2 metre temperature,2t,36.9498,-33.75,289.5,267.910888671875
Santiago del Cile,-33.4489,-70.6693,19790613,1200,2 metre temperature,2t,36.9498,-33.75,289.5,256.59521484375
Santiago del Cile,-33.4489,-70.6693,19790614,1200,2 metre temperature,2t,36.9498,-33.75,289.5,263.824462890625
Santiago del Cile,-33.4489,-70.6693,19790615,1200,2 metre temperature,2t,36.9498,-33.75,289.5,262.8662109375
Santiago del Cile,-33.4489,-70.6693,19790616,1200,2 metre temperature,2t,36.9498,-33.75,289.5,264.67236328125
Santiago del Cile,-33.4489,-70.6693,19790617,1200,2 metre temperature,2t,36.9498,-33.75,289.5,267.642578125
Santiago del Cile,-33.4489,-70.6693,19790618,1200,2 metre temperature,2t,36.9498,-33.75,289.5,272.883056640625
Santiago del Cile,-33.4489,-70.6693,19790619,1200,2 metre temperature,2t,36.9498,-33.75,289.5,271.35205078125
Santiago del Cile,-33.4489,-70.6693,19790620,1200,2 metre temperature,2t,36.9498,-33.75,289.5,261.60009765625
Santiago del Cile,-33.4489,-70.6693,19790621,1200,2 metre temperature,2t,36.9498,-33.75,289.5,265.427978515625
Santiago del Cile,-33.4489,-70.6693,19790622,1200,2 metre temperature,2t,36.9498,-33.75,289.5,275.0478515625
Santiago del Cile,-33.4489,-70.6693,19790623,1200,2 metre temperature,2t,36.9498,-33.75,289.5,269.70654296875
Santiago del Cile,-33.4489,-70.6693,19790624,1200,2 metre temperature,2t,36.9498,-33.75,289.5,255.2736358642578
Santiago del Cile,-33.4489,-70.6693,19790625,1200,2 metre temperature,2t,36.9498,-33.75,289.5,263.825439453125
Santiago del Cile,-33.4489,-70.6693,19790626,1200,2 metre temperature,2t,36.9498,-33.75,289.5,260.92919921875
Santiago del Cile,-33.4489,-70.6693,19790627,1200,2 metre temperature,2t,36.9498,-33.75,289.5,262.57666015625
Santiago del Cile,-33.4489,-70.6693,19790628,1200,2 metre temperature,2t,36.9498,-33.75,289.5,265.664794921875
Santiago del Cile,-33.4489,-70.6693,19790629,1200,2 metre temperature,2t,36.9498,-33.75,289.5,266.81591796875
Santiago del Cile,-33.4489,-70.6693,19790630,1200,2 metre temperature,2t,36.9498,-33.75,289.5,270.75830078125
Santiago del Cile,-33.4489,-70.6693,19790701,1200,2 metre temperature,2t,36.9498,-33.75,289.5,267.23779296875
Santiago del Cile,-33.4489,-70.6693,19790702,1200,2 metre temperature,2t,36.9498,-33.75,289.5,263.0205078125
Santiago del Cile,-33.4489,-70.6693,19790703,1200,2 metre temperature,2t,36.9498,-33.75,289.5,273.48974609375
Santiago del Cile,-33.4489,-70.6693,19790704,1200,2 metre temperature,2t,36.9498,-33.75,289.5,269.794677734375
Santiago del Cile,-33.4489,-70.6693,19790705,1200,2 metre temperature,2t,36.9498,-33.75,289.5,274.5400390625
Santiago del Cile,-33.4489,-70.6693,19790706,1200,2 metre temperature,2t,36.9498,-33.75,289.5,276.054931640625
Santiago del Cile,-33.4489,-70.6693,19790707,1200,2 metre temperature,2t,36.9498,-33.75,289.5,264.362548828125
Santiago del Cile,-33.4489,-70.6693,19790708,1200,2 metre temperature,2t,36.9498,-33.75,289.5,262.483642578125
Santiago del Cile,-33.4489,-70.6693,19790709,1200,2 metre temperature,2t,36.9498,-33.75,289.5,263.9599609375
Santiago del Cile,-33.4489,-70.6693,19790710,1200,2 metre temperature,2t,36.9498,-33.75,289.5,266.2744140625
Santiago del Cile,-33.4489,-70.6693,19790711,1200,2 metre temperature,2t,36.9498,-33.75,289.5,268.01318359375
Santiago del Cile,-33.4489,-70.6693,19790712,1200,2 metre temperature,2t,36.9498,-33.75,289.5,271.514892578125
Santiago del Cile,-33.4489,-70.6693,19790713,1200,2 metre temperature,2t,36.9498,-33.75,289.5,273.7451171875
Santiago del Cile,-33.4489,-70.6693,19790714,1200,2 metre temperature,2t,36.9498,-33.75,289.5,271.515380859375
Santiago del Cile,-33.4489,-70.6693,19790715,1200,2 metre temperature,2t,36.9498,-33.75,289.5,258.8447265625
Santiago del Cile,-33.4489,-70.6693,19790716,1200,2 metre temperature,2t,36.9498,-33.75,289.5,264.746826171875
Santiago del Cile,-33.4489,-70.6693,19790717,1200,2 metre temperature,2t,36.9498,-33.75,289.5,274.3076171875
Santiago del Cile,-33.4489,-70.6693,19790718,1200,2 metre temperature,2t,36.9498,-33.75,289.5,264.428466796875
Santiago del Cile,-33.4489,-70.6693,19790719,1200,2 metre temperature,2t,36.9498,-33.75,289.5,259.633056640625
Santiago del Cile,-33.4489,-70.6693,19790720,1200,2 metre temperature,2t,36.9498,-33.75,289.5,274.165771484375
Santiago del Cile,-33.4489,-70.6693,19790721,1200,2 metre temperature,2t,36.9498,-33.75,289.5,272.389892578125
Santiago del Cile,-33.4489,-70.6693,19790722,1200,2 metre temperature,2t,36.9498,-33.75,289.5,272.8037109375
Santiago del Cile,-33.4489,-70.6693,19790723,1200,2 metre temperature,2t,36.9498,-33.75,289.5,275.371337890625
Santiago del Cile,-33.4489,-70.6693,19790724,1200,2 metre temperature,2t,36.9498,-33.75,289.5,270.6279296875
Santiago del Cile,-33.4489,-70.6693,19790725,1200,2 metre temperature,2t,36.9498,-33.75,289.5,275.26123046875
Santiago del Cile,-33.4489,-70.6693,19790726,1200,2 metre temperature,2t,36.9498,-33.75,289.5,273.822509765625
Santiago del Cile,-33.4489,-70.6693,19790727,1200,2 metre temperature,2t,36.9498,-33.75,289.5,275.66943359375
Santiago del Cile,-33.4489,-70.6693,19790728,1200,2 metre temperature,2t,36.9498,-33.75,289.5,277.15625
Santiago del Cile,-33.4489,-70.6693,19790729,1200,2 metre temperature,2t,36.9498,-33.75,289.5,279.393310546875
Santiago del Cile,-33.4489,-70.6693,19790730,1200,2 metre temperature,2t,36.9498,-33.75,289.5,275.23681640625
Santiago del Cile,-33.4489,-70.6693,19790731,1200,2 metre temperature,2t,36.9498,-33.75,289.5,274.1455078125
Santiago del Cile,-33.4489,-70.6693,19790801,1200,2 metre temperature,2t,36.9498,-33.75,289.5,267.53173828125
Santiago del Cile,-33.4489,-70.6693,19790802,1200,2 metre temperature,2t,36.9498,-33.75,289.5,265.220703125
Santiago del Cile,-33.4489,-70.6693,19790803,1200,2 metre temperature,2t,36.9498,-33.75,289.5,270.81884765625
Santiago del Cile,-33.4489,-70.6693,19790804,1200,2 metre temperature,2t,36.9498,-33.75,289.5,270.947509765625
Santiago del Cile,-33.4489,-70.6693,19790805,1200,2 metre temperature,2t,36.9498,-33.75,289.5,275.483154296875
Santiago del Cile,-33.4489,-70.6693,19790806,1200,2 metre temperature,2t,36.9498,-33.75,289.5,275.12353515625
Santiago del Cile,-33.4489,-70.6693,19790807,1200,2 metre temperature,2t,36.9498,-33.75,289.5,275.802490234375
Santiago del Cile,-33.4489,-70.6693,19790808,1200,2 metre temperature,2t,36.9498,-33.75,289.5,273.702392578125
Santiago del Cile,-33.4489,-70.6693,19790809,1200,2 metre temperature,2t,36.9498,-33.75,289.5,270.998291015625
Santiago del Cile,-33.4489,-70.6693,19790810,1200,2 metre temperature,2t,36.9498,-33.75,289.5,275.4482421875
Santiago del Cile,-33.4489,-70.6693,19790811,1200,2 metre temperature,2t,36.9498,-33.75,289.5,263.6875
Santiago del Cile,-33.4489,-70.6693,19790812,1200,2 metre temperature,2t,36.9498,-33.75,289.5,271.774169921875
Santiago del Cile,-33.4489,-70.6693,19790813,1200,2 metre temperature,2t,36.9498,-33.75,289.5,265.95068359375
Santiago del Cile,-33.4489,-70.6693,19790814,1200,2 metre temperature,2t,36.9498,-33.75,289.5,270.823486328125
Santiago del Cile,-33.4489,-70.6693,19790815,1200,2 metre temperature,2t,36.9498,-33.75,289.5,276.0126953125
Santiago del Cile,-33.4489,-70.6693,19790816,1200,2 metre temperature,2t,36.9498,-33.75,289.5,271.42578125
Santiago del Cile,-33.4489,-70.6693,19790817,1200,2 metre temperature,2t,36.9498,-33.75,289.5,267.839599609375
Santiago del Cile,-33.4489,-70.6693,19790818,1200,2 metre temperature,2t,36.9498,-33.75,289.5,270.070556640625
Santiago del Cile,-33.4489,-70.6693,19790819,1200,2 metre temperature,2t,36.9498,-33.75,289.5,275.856201171875
Santiago del Cile,-33.4489,-70.6693,19790820,1200,2 metre temperature,2t,36.9498,-33.75,289.5,279.253173828125
